@relation 'AT: car-training-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R22-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute '0.573persons=4-0.405safety=med+0.346safety=high-0.327persons=2+0.296lug_boot=big-0.262lug_boot=small-0.248persons=more-0.142doors=2-0.089maint=high-0.087buying=low+0.083maint=vhigh+0.071doors=4+0.06 safety=low+0.051doors=5more+0.051buying=med+0.046buying=high+0.041maint=low-0.034lug_boot=med-0.033maint=med+0.022doors=3...' numeric
@attribute 0.501safety=low-0.475persons=more+0.404persons=2-0.341safety=med-0.241lug_boot=big+0.203lug_boot=med-0.167doors=3-0.159safety=high+0.157doors=2+0.138buying=vhigh-0.115maint=low-0.111buying=med+0.082maint=med+0.065persons=4+0.051doors=4+0.048maint=high-0.045doors=5more-0.041buying=high+0.037lug_boot=small-0.016maint=vhigh... numeric
@attribute 0.558lug_boot=med-0.474lug_boot=small-0.384safety=low+0.341safety=high+0.275persons=2-0.175doors=5more-0.169persons=4+0.117doors=3-0.108persons=more-0.086buying=low-0.083lug_boot=big-0.08maint=high+0.075maint=low+0.057maint=med-0.053maint=vhigh+0.052buying=high+0.046buying=vhigh+0.043safety=med+0.043doors=2+0.016doors=4... numeric
@attribute '0.498lug_boot=big+0.458persons=2-0.412lug_boot=med-0.379persons=more-0.228safety=low+0.206safety=med-0.187doors=3+0.139buying=med+0.126doors=5more+0.105doors=4-0.103maint=low-0.098buying=high+0.088maint=high-0.085lug_boot=small-0.084persons=4-0.072buying=low-0.046doors=2+0.04 maint=med+0.032buying=vhigh-0.025maint=vhigh...' numeric
@attribute '-0.533safety=high-0.5lug_boot=small+0.309lug_boot=big+0.307safety=med+0.226safety=low+0.192lug_boot=med+0.186doors=4+0.158buying=low-0.148persons=2-0.141doors=5more-0.137maint=med-0.136buying=med-0.114doors=3+0.109persons=4+0.098maint=low+0.065doors=2-0.06buying=vhigh+0.056maint=high+0.04 persons=more+0.037buying=high...' numeric
@attribute '0.48 persons=4+0.47 safety=med-0.387persons=more-0.36lug_boot=big-0.289safety=low+0.222lug_boot=small-0.191doors=2-0.182safety=high+0.138lug_boot=med+0.102doors=4-0.102buying=high-0.097persons=2+0.083buying=vhigh+0.07 doors=3+0.05 buying=med-0.04maint=low+0.031maint=vhigh-0.031buying=low+0.02 doors=5more+0.014maint=med...' numeric
@attribute '0.581maint=med-0.495doors=2-0.427maint=high+0.258doors=3-0.203maint=low+0.167doors=4+0.144buying=low+0.135safety=low-0.124safety=high-0.112persons=4-0.079buying=vhigh+0.077doors=5more-0.069lug_boot=small-0.064buying=med+0.061lug_boot=big+0.06 persons=2+0.052persons=more+0.047maint=vhigh-0.01safety=med+0.008lug_boot=med...' numeric
@attribute '-0.502buying=low+0.389buying=vhigh-0.388maint=high-0.348doors=5more+0.261maint=vhigh+0.233maint=low+0.225buying=high+0.207doors=3-0.179lug_boot=med-0.123safety=high-0.111buying=med-0.099maint=med+0.097lug_boot=small+0.081lug_boot=big+0.081doors=2+0.065safety=low+0.06 doors=4+0.058safety=med+0.057persons=2-0.037persons=4...' numeric
@attribute 0.497buying=high-0.481maint=vhigh-0.469buying=vhigh+0.371maint=low+0.218maint=med-0.16persons=more+0.144doors=2+0.129lug_boot=small-0.117maint=high-0.109lug_boot=med-0.108doors=5more+0.101persons=4+0.057persons=2+0.034safety=med-0.021doors=4-0.021buying=med-0.02lug_boot=big-0.017safety=high-0.017doors=3-0.016safety=low... numeric
@attribute '-0.683doors=4+0.296doors=3-0.293maint=vhigh+0.291buying=vhigh+0.275maint=med+0.202doors=5more+0.191doors=2-0.141lug_boot=small+0.14 lug_boot=big-0.135safety=high-0.121buying=low-0.115buying=high+0.114persons=4+0.086safety=med-0.069persons=2-0.056buying=med+0.054maint=high+0.049safety=low-0.046persons=more-0.043maint=low...' numeric
@attribute 0.666buying=med+0.416maint=low-0.358buying=high-0.239maint=high+0.181safety=low-0.176buying=vhigh-0.158maint=med-0.142safety=high+0.137doors=5more-0.127buying=low-0.108doors=2+0.102lug_boot=med-0.091doors=4+0.087persons=2-0.069persons=4+0.065doors=3-0.054lug_boot=small-0.048lug_boot=big-0.039safety=med-0.018persons=more... numeric
@attribute '-0.544buying=low+0.445buying=high-0.42maint=low+0.311buying=med+0.259maint=high-0.207buying=vhigh+0.17 doors=5more+0.141lug_boot=med+0.133maint=vhigh-0.132safety=high-0.097doors=2-0.094lug_boot=small+0.093safety=low+0.062persons=more-0.047lug_boot=big-0.04doors=4+0.039safety=med-0.032persons=4-0.032doors=3-0.029persons=2...' numeric
@attribute '0.614doors=5more-0.424doors=3-0.376maint=high+0.283maint=vhigh-0.256buying=med+0.212buying=high-0.208doors=4+0.18 maint=low+0.101lug_boot=med-0.079maint=med+0.075safety=med-0.068safety=low-0.058lug_boot=big-0.043lug_boot=small+0.034persons=2+0.03 buying=low-0.02persons=4+0.017doors=2-0.014persons=more+0.013buying=vhigh...' numeric
@attribute '0.506doors=2+0.443maint=vhigh-0.336buying=vhigh-0.297maint=low-0.289maint=high-0.274doors=5more-0.227doors=4+0.205buying=low+0.197buying=med+0.152maint=med+0.1  persons=4-0.074persons=more-0.07safety=low+0.069safety=med-0.064buying=high-0.039lug_boot=med+0.036lug_boot=big-0.027persons=2-0.01doors=3+0.002lug_boot=small...' numeric
@attribute 0.528doors=3-0.434maint=med-0.283doors=4-0.265doors=2-0.258buying=vhigh+0.255maint=vhigh+0.244buying=low+0.226persons=2-0.193persons=more+0.193buying=high-0.181buying=med+0.144maint=high+0.055safety=low+0.042maint=low-0.042lug_boot=med+0.037lug_boot=big-0.035persons=4-0.035safety=high+0.031doors=5more-0.02safety=med... numeric
@attribute quality {unacc,acc,good,vgood}

@data
0.708209,-0.259505,0.507399,2.879458,-1.301893,-1.20758,-0.95497,-1.922363,-0.534473,0.327823,1.104039,1.277013,-0.099601,-0.818003,0.467978,unacc
-0.62226,0.348392,-0.937049,0.132777,-0.481009,2.263836,-0.384797,1.109483,0.298585,1.858532,-1.351648,-0.809892,-0.085038,1.095688,-2.296009,unacc
0.986004,-1.886638,0.157273,0.445331,-0.945282,-2.137717,1.484179,-0.64465,0.965737,0.746576,-1.306491,1.248206,1.566639,-0.512402,-0.880439,acc
-1.859431,-1.966661,-0.623495,-1.129351,-0.818415,0.597141,1.872214,1.064575,1.599992,0.840151,-1.26841,1.04326,-0.639065,0.17178,0.244279,unacc
1.431276,1.445325,-0.294886,-0.837531,0.156795,0.886184,1.428727,-1.610799,0.138123,1.314393,1.965344,1.618722,0.677178,0.155531,-1.383275,unacc
-2.019699,-0.098103,0.189387,0.646405,-1.216106,1.218868,1.888139,1.229293,2.062931,0.792296,-1.046559,0.848818,-0.538755,0.272678,1.134815,unacc
0.143981,1.362797,-0.586511,2.297547,1.062373,-1.245958,-0.199191,-0.577987,-0.329953,-1.319358,1.259964,1.26779,-2.132294,-0.853229,-0.060969,unacc
0.164119,0.883422,2.357712,0.259208,-1.277819,-0.158794,-0.586641,0.108621,-0.633129,0.608933,0.975817,-1.084391,2.143288,-2.229671,-0.105845,unacc
0.979567,1.478468,-1.888629,-0.742336,-0.150744,0.900088,1.61576,0.698879,2.040908,-1.158924,-1.269925,0.936666,-0.44703,-0.249298,-1.139269,unacc
-0.723209,0.285321,-1.734877,-1.404752,0.018472,-0.640575,-0.011861,1.874419,-0.386906,-1.29167,0.578855,-1.398381,-0.295763,-2.27902,-1.427046,unacc
2.228083,-0.304888,1.815754,-1.731625,-0.712152,0.918692,0.229952,0.899817,-0.083941,-0.305688,-0.941259,1.223328,0.323647,1.001597,2.04517,unacc
0.553239,-1.58511,0.510968,0.59603,-0.870589,-2.26732,0.029862,-0.429578,0.351077,0.847812,0.503009,0.328148,-0.903482,1.88566,-2.42446,vgood
-1.665452,0.175178,2.062163,0.063508,0.693367,0.996487,-0.256228,-0.020653,0.790915,0.587711,-0.902671,1.874835,-0.91461,-0.827234,2.360913,unacc
-1.197175,0.371992,-2.39548,-1.203289,0.424514,-0.820839,-0.011792,-1.603572,-0.442972,-2.014588,-0.813836,-0.611567,-1.535606,-1.014322,-0.037036,unacc
2.16765,0.393704,1.123655,-0.705155,-0.99855,1.2261,-0.371065,-0.014696,-2.523066,0.408059,-0.351607,0.188397,2.27718,-0.236044,-0.155565,unacc
1.204999,2.164819,-0.029962,-1.026313,1.533867,1.103189,-0.706307,-0.174633,-1.458276,-0.428663,-0.703698,0.459374,-1.283144,-1.975187,-0.952838,unacc
1.491788,1.508359,0.265418,-1.963663,0.671854,1.11775,0.601561,1.675714,-2.308958,1.019055,0.16541,0.197203,-0.266499,0.225361,1.197334,unacc
-1.900714,0.84079,2.050889,0.830946,0.262715,0.792865,0.175576,-0.432722,0.731672,0.973709,1.26129,0.896347,-0.289035,1.9723,-1.668557,unacc
0.068145,0.476114,2.8571,0.109115,-1.93461,0.011054,1.665973,-0.520322,0.254264,0.75938,1.442114,0.68044,-1.492387,0.648227,0.138532,unacc
-0.088838,-1.105424,1.875235,-2.153446,-0.856356,-0.798654,2.13026,-1.579336,-0.172802,0.66083,-0.618889,-1.098321,-0.928755,0.55893,0.230317,vgood
2.598846,-0.813129,-0.280634,1.188661,-0.35509,-0.340416,-1.172571,-1.342732,0.754966,0.579075,-1.600202,1.573293,0.870704,-1.155414,0.781909,acc
0.611054,0.538553,1.085342,2.579866,-0.368628,-0.946518,-0.780564,0.177608,-1.363498,-0.909371,-1.377855,-0.409144,-1.37802,-1.935584,-0.425965,unacc
1.152269,0.123888,-0.984141,-0.039812,-1.037969,1.246943,-0.90841,-2.037313,0.111481,-2.066124,-1.604729,-1.290472,-1.419753,-0.493938,0.109102,acc
-0.457083,1.0589,2.556535,-0.375817,-0.297702,-0.90186,-1.383047,-0.947038,1.015251,-0.371082,0.523826,-2.474343,0.797368,0.805968,0.372122,unacc
-1.242276,1.983073,-0.84677,-0.273822,-0.432337,-1.114447,-1.333389,1.711488,2.681946,-0.271021,0.340445,-0.219606,0.782139,0.124246,0.546412,unacc
0.519011,-0.300769,-1.646376,0.06335,0.71438,-1.898185,0.637368,0.971755,-2.886924,0.754998,0.121046,0.468688,1.822223,-0.597858,-0.135569,unacc
1.728961,0.933331,-1.693262,0.667505,2.287012,-0.214308,-0.082215,-1.671279,-0.200416,-1.079547,-0.907602,-0.712694,-1.582694,-0.572401,0.368784,unacc
-0.009727,0.450863,0.168741,-2.218505,1.444193,-1.079119,0.909723,0.987524,-0.647981,-2.51233,-0.511458,1.884204,0.718779,-0.015418,0.017187,unacc
-0.665162,0.289964,-2.473481,-1.174925,-1.001734,-0.663358,0.360481,1.005185,-2.572877,0.158318,0.10825,0.368093,1.855278,-0.669653,-0.203421,unacc
-1.562351,0.431401,1.863767,0.361233,1.76172,1.150214,0.373709,-0.610974,0.744756,-1.905277,0.779938,-1.980225,0.455068,-0.72611,0.360368,unacc
-0.884169,0.679079,0.020412,-1.7561,0.931637,-1.4813,-1.842085,-1.24663,-0.604741,0.436443,1.318431,1.730754,-1.376167,0.563693,-1.074384,unacc
-0.432711,0.553353,0.12261,1.59023,-2.262608,0.215293,-1.025387,-0.944021,-0.018057,-2.305935,0.562837,0.690011,-1.969352,-0.774765,-0.320651,unacc
-0.36376,1.5165,-0.338383,1.025208,1.561613,-2.184786,-0.721924,0.005136,1.207997,0.314218,0.889916,-2.395774,0.328378,0.81428,0.730086,unacc
0.292963,0.148734,-0.950746,0.16234,1.194123,-1.750614,2.062258,1.076159,-1.056911,0.034242,-0.728227,-0.264327,-0.926313,-1.173605,-2.449051,unacc
1.700845,0.256997,1.741937,-1.171952,-0.768862,1.259643,-1.038767,-0.228063,-1.450839,1.439618,-1.026936,0.000219,-1.664245,-1.328297,0.737177,unacc
1.630937,1.376167,0.340141,-1.76486,1.855384,0.596975,-0.0164,0.877569,1.892223,-1.586879,0.380989,0.402415,0.456512,-1.369693,-0.147694,unacc
1.447641,-1.125053,-0.410263,1.268097,2.013601,1.314119,0.366523,1.491342,0.205316,-1.799306,-1.402401,1.170712,0.670562,0.80785,0.360961,unacc
0.553072,-0.985397,-0.371578,0.80407,2.278265,0.643227,-1.392864,-0.208473,1.407761,0.779693,0.095362,-2.51621,0.518955,1.378078,0.017189,good
-0.296815,-0.809658,1.743652,-2.151573,0.099989,-1.523587,-1.398973,-1.111755,0.552313,-0.323227,0.301975,-2.279901,0.697058,0.70507,-0.518415,good
0.38507,-0.531252,-0.414552,1.132887,1.737802,0.768015,0.404367,-0.973303,1.051804,1.508924,-1.224516,-1.48275,-0.078539,2.411698,-1.072669,good
1.238138,-0.019674,-1.113437,-0.099669,-2.237175,1.102954,1.194559,-2.31842,0.676486,0.476815,-0.889175,-1.330874,1.164957,0.404166,-0.494501,good
-0.495662,-3.174401,0.096848,0.327666,1.035434,-0.410006,0.206235,1.01735,0.446127,0.842563,2.440091,-0.193163,-1.159273,-0.183408,0.535489,good
1.040852,-1.827375,0.449853,0.941938,-0.59261,-1.597204,1.545015,-0.478363,-0.027668,-1.155539,0.540931,0.45824,-1.420815,0.209269,-2.467715,vgood
1.217528,-0.93875,-0.128085,1.388142,2.053546,1.574338,-0.389988,1.792098,-0.038251,-0.277369,0.018948,-1.612664,-0.037932,-1.542528,-1.181554,acc
0.645537,-0.409244,1.244715,-0.84276,2.02796,2.205357,-0.324104,0.862954,1.998323,-1.50762,-0.085151,0.289259,0.761431,-1.075121,-0.308022,acc
1.546448,0.569181,1.322478,-1.34018,-0.018433,0.483034,-1.167471,-1.070354,-0.874685,-0.571956,-0.803598,-1.201556,0.93126,2.799595,0.322402,acc
1.346291,-0.507918,-0.42975,-0.777164,-2.009666,1.012485,-1.02614,-0.018356,1.280971,0.203494,-1.780311,1.00432,-1.510034,-0.615545,1.875125,acc
2.250012,-0.186871,1.726631,-0.686343,-0.15621,1.175867,-0.711342,-0.30052,0.694298,-1.841813,2.072486,-0.378327,-0.498249,-0.612797,-1.206023,vgood
1.174274,-1.160875,-0.570401,1.439095,1.298147,1.386292,-0.596458,0.847185,-0.24062,1.759708,0.547353,-1.126257,1.864875,-1.657561,-0.460778,acc
0.487557,1.154719,-0.819384,1.540187,0.54155,-1.70194,0.830993,0.760039,-0.196817,-0.227703,-0.079442,1.777555,2.382792,0.129018,1.794634,unacc
-0.072264,1.052046,2.992727,-0.139524,-1.756744,0.084069,1.633909,0.634737,-0.777129,1.559264,-0.511374,-0.51931,-0.867999,-0.584387,-0.034634,unacc
1.109016,-0.098237,-1.426457,0.011141,-1.793368,1.058897,-1.11488,-2.982225,-0.090888,-0.029047,-1.076324,-0.804065,0.483054,-0.608971,0.829879,acc
0.381377,0.446309,1.473587,1.824228,-0.865553,-1.99806,0.191422,0.513765,2.009791,0.664994,-1.650967,0.437265,0.281475,1.379921,-0.667423,unacc
0.189061,1.055501,0.140784,0.932683,0.643033,-1.323645,0.4978,2.351741,-0.228427,1.515333,1.174594,-1.474199,-0.739495,-1.609695,1.413187,unacc
0.033355,-0.348017,-0.95519,0.149867,0.337433,2.809164,-0.666876,1.825528,0.275797,-0.87405,0.006151,-1.713259,-0.004876,-1.614323,-1.249406,unacc
-1.794266,0.588248,2.048054,0.362428,0.468506,1.421969,-0.433927,0.355781,-1.436253,1.522558,-0.480332,0.371526,-1.374869,-1.453211,1.321246,unacc
0.561605,-0.733974,-0.408855,1.182943,1.903773,0.559471,-2.23965,0.035814,1.444331,1.014504,-1.948339,1.320821,-0.339737,0.780323,0.135889,acc
-0.788206,2.448832,0.473902,-0.181098,0.293283,-0.521426,2.272176,-2.306102,0.080331,0.781773,0.454605,-0.347202,1.455462,-0.102095,0.151615,unacc
1.38033,-0.069683,-0.694336,-0.159669,-2.164662,0.849339,-1.812755,0.410083,-0.405916,-0.726829,0.704518,0.27244,-0.03873,2.87477,-0.561637,acc
-1.056031,2.710499,0.983031,-0.527902,0.936673,-1.21204,-1.680525,-0.303287,1.053973,0.253626,-0.835545,1.839871,-0.19121,0.057954,0.682652,unacc
0.385421,-0.367555,-1.508668,-0.225768,1.972476,-1.971134,1.356115,-0.132689,-1.617289,-2.228367,-0.293023,-0.791172,-0.04103,0.761391,0.299143,unacc
-0.423136,-1.864054,-0.299485,0.934497,1.642355,-0.101757,0.536134,1.902053,-2.578455,-1.20282,-0.8735,-0.130875,0.224335,-0.188252,-1.016674,unacc
-1.002273,1.869611,-1.965207,0.362667,-0.896727,-0.302626,0.888684,-0.879454,-1.042672,-0.835825,0.444437,-0.599803,1.995142,0.675461,1.842603,unacc
-0.294322,-2.277125,-0.285377,0.635577,1.867216,-0.527239,0.713833,1.525619,-0.351287,-2.137667,-1.295838,1.372434,0.684595,0.437725,0.022993,unacc
-0.463174,0.183913,0.249009,0.166076,-2.444057,0.041874,0.762694,0.012029,-0.832866,-1.004622,-0.407206,-1.545364,-0.288765,1.437384,2.811842,unacc
-0.926909,2.789062,1.296052,-0.638713,0.492867,-1.167984,0.628915,0.360518,1.821347,0.759487,-0.648396,1.313062,0.490693,1.071091,-0.641728,unacc
0.056551,0.638975,3.006836,-0.438444,-1.531883,-0.341414,1.811608,0.258304,1.450039,0.624417,-0.933713,0.984,-0.40774,0.04159,1.005032,unacc
-0.566225,-0.916213,0.763179,1.734738,0.775663,0.024517,0.946607,2.036371,0.12124,0.072656,-0.712895,1.196021,0.273918,1.035254,2.795374,unacc
0.700308,-1.074205,-1.231005,1.640558,1.704189,1.206028,-0.596389,-2.630806,-0.296685,1.03679,-0.845338,-0.339443,0.625032,-0.392863,0.929232,acc
1.848829,-0.224581,-0.09592,0.852556,0.400166,-0.657999,-2.146676,-2.021957,0.176179,0.533907,-1.629854,-1.319969,-0.935475,1.254249,0.22021,vgood
-1.002845,0.23182,-1.542178,-1.752532,-1.215852,-0.585758,2.002219,1.455623,-0.733275,1.695738,-0.379931,-0.346893,-1.404243,-0.748769,-0.635059,unacc
1.756309,-0.819594,-0.519778,-0.490358,-2.580545,1.449484,-0.080754,0.707332,-0.775074,-0.472002,1.103532,0.42056,-1.067049,1.69501,1.276952,acc
-0.963264,2.685844,0.724021,-0.727901,1.046358,-0.963021,-0.254927,-0.471896,-0.966199,-0.568275,0.209146,-0.717092,0.915717,2.380109,1.0668,unacc
0.118915,-0.983213,-1.383397,-0.0981,-0.193105,2.195636,-0.695647,0.504182,2.300596,0.228181,0.112218,0.276457,2.35819,-1.103379,0.511036,unacc
2.642099,-0.591004,0.161682,1.137708,0.400309,-0.15237,-0.966101,-0.39782,0.957335,-1.458002,-2.128607,1.086886,-1.032103,-1.04038,0.061133,acc
-1.1806,2.529461,-1.277989,0.810632,-0.475875,0.061883,-0.508143,0.610501,-1.047299,-1.116155,-0.706321,-0.032556,-1.47485,-2.157638,-0.301987,unacc
1.922426,-0.180729,1.497036,-1.67087,-0.434315,1.08318,0.56453,-0.773105,-1.243843,-0.31713,-0.404584,-1.053435,-0.097059,1.619835,2.160992,acc
0.696614,-0.096643,0.657135,2.331899,-0.899166,-1.560047,-0.809335,-1.143738,0.661301,0.19286,-1.271788,1.580572,0.985046,-1.42464,1.334477,unacc
-1.068053,0.450555,-2.08246,-1.3141,-0.019293,-0.776783,2.297648,-0.939767,0.324403,-1.508727,-0.626687,-1.138376,-0.853703,-0.001185,-1.361416,unacc
1.852105,0.445022,1.641196,-1.400935,-0.296269,0.318547,-1.502049,0.602568,0.285217,-0.560515,-1.340273,1.075207,1.351966,2.181357,0.206581,unacc
0.394233,0.697119,2.075533,0.139162,-1.317765,-0.419014,0.16987,-0.192135,-0.389563,-0.913003,-0.445532,1.698986,2.851782,0.120706,1.43667,unacc
-0.887721,2.747988,1.324917,-0.66861,0.808468,-0.867289,-1.346016,1.501782,-0.049864,0.965103,1.093821,-1.223706,0.627928,-0.588506,-0.591536,unacc
2.907563,-1.351572,-0.074376,1.296593,-0.661162,-0.06868,-0.805998,-0.692722,0.682523,0.490668,2.282651,-0.290534,1.065454,-0.56926,-0.319113,vgood
-0.355226,1.767923,-0.37566,1.40408,1.187121,-2.268542,-1.56871,0.249423,1.244567,0.549029,-1.153785,1.441257,-0.530314,0.216525,0.848786,unacc
1.685708,0.711206,-2.135578,0.718458,1.531613,-0.402354,-0.288685,-2.616191,-0.402784,0.95753,-0.379197,-0.226287,0.320113,-0.687435,1.08956,unacc
-0.395622,-2.503892,0.010911,0.456703,2.132023,-0.692502,0.135021,1.449941,1.632314,-1.550577,-0.296828,0.092367,0.43636,-1.286676,-0.479856,acc
0.558119,-1.103468,-1.485716,0.133115,0.801321,-2.136463,0.090621,-0.258982,0.128071,0.542204,3.073545,0.388371,0.949601,-1.089644,-0.465251,unacc
1.582804,0.6724,1.894509,-1.250993,-0.571925,0.278072,-0.283629,-0.23794,1.912861,0.755806,-1.661141,0.828599,0.506237,1.490577,-1.386126,acc
1.098731,-1.223019,-1.171297,1.379805,1.536038,1.29056,0.494631,-1.126493,-1.156955,0.22633,-0.337321,-0.619643,2.152664,1.311054,1.197558,acc
0.566095,-1.3343,1.112914,-1.089035,-1.322801,-0.688274,0.00831,-1.135477,-2.048276,-0.730186,1.708444,1.589869,1.666825,0.626445,-0.320366,acc
-1.87661,-1.045944,-0.873278,-0.153835,-0.349414,1.092594,1.477666,1.094975,-0.636764,-0.483179,-1.207164,-0.478078,-0.588338,-0.950828,-2.677232,unacc
1.990807,0.104792,0.819046,-0.94332,-0.495853,0.965104,0.141212,-2.064052,-1.4558,-0.538229,-0.237271,-0.585057,2.316734,1.008171,0.999923,acc
-0.085617,2.032179,-0.330061,1.442247,0.794108,-1.758527,-0.655389,2.13017,-1.84287,0.673417,-0.22343,-0.342253,0.537059,1.294465,0.077447,unacc
-1.684788,0.614256,-2.334365,-1.549196,0.146535,-1.490955,-1.526945,-1.554787,-0.064226,-0.011238,-0.851757,-0.741659,-1.018273,0.662069,0.006219,unacc
-1.228321,2.319113,-1.269577,0.461657,-0.416984,-0.155055,2.313573,-0.775049,0.787342,-1.556581,-0.404836,-1.332818,-0.753393,0.099714,-0.470879,unacc
1.141985,-1.000894,-0.728981,1.328852,2.291437,1.478606,0.701101,-0.18158,-0.954586,-1.810747,-0.865726,-1.106051,0.249857,1.426088,0.476782,acc
2.034926,1.300806,-1.075633,0.794859,1.340508,0.090744,1.714948,1.041882,-0.500307,0.372603,-0.83479,-0.466049,-0.940345,-0.80348,-2.111083,unacc
-0.07828,-0.855664,-0.719516,-0.526729,-0.356429,2.739193,-0.450028,2.171562,0.285385,1.384127,0.367244,-1.69523,-0.515862,-1.117692,0.632438,unacc
-0.143488,-0.636929,-1.259799,-0.088297,0.84013,2.548169,-0.154599,-0.223828,1.343063,-1.820338,0.120487,-2.486713,0.034678,-0.370108,-0.093919,acc
-1.579795,-1.91316,-0.816194,-0.781572,0.415909,0.542324,-0.141866,1.483371,1.946361,-2.147257,-0.309624,-0.008228,0.469416,-1.358471,-0.547708,unacc
-2.029836,0.762227,1.737869,0.941757,0.706522,0.748809,-2.133864,-1.096527,-0.035702,0.467848,1.074142,1.423155,-0.970938,0.959163,-0.344177,unacc
0.771321,-1.330006,0.27246,0.804109,0.029063,-1.568246,-0.79649,0.012891,-1.826436,-0.861516,-1.599706,-0.214702,-1.47833,-2.036482,-1.316501,unacc
-1.627169,0.019304,-0.449335,1.720618,-0.649316,1.681782,0.307237,0.945141,-0.770076,-2.647239,1.289044,0.773838,-0.266687,1.073465,-0.020823,unacc
0.390118,-0.649323,-1.52869,0.461932,0.260858,-2.011675,1.887853,-1.023812,-0.227886,1.271435,1.753666,1.42183,0.352106,-0.056024,-1.555109,unacc
-0.521901,0.646803,0.243433,0.983569,-2.708738,-0.370292,-1.44952,0.609077,-0.499581,-1.113044,1.032932,0.279719,0.075612,2.605543,-0.009069,unacc
0.147544,-1.274047,1.24022,-1.754713,-0.377431,-1.041517,-0.09029,-2.105452,-0.028802,-0.2895,0.868302,-1.663403,2.082532,-1.086354,0.159107,vgood
2.308058,-0.182228,0.988028,-0.456516,-1.176416,1.153084,-0.339,-1.169755,-1.491673,-0.391825,1.601882,1.388147,1.652792,0.99657,0.017602,acc
0.574769,0.008469,0.492002,-0.314013,0.782893,2.608057,-0.129461,0.370153,-2.414815,0.877215,-0.133417,0.552424,2.452213,-0.091731,-0.124064,unacc
-1.469078,1.732904,-1.346924,-0.104129,-0.667039,-0.269083,0.220982,-1.092821,0.029555,0.195734,-0.230892,-0.78798,-1.946282,-0.416792,2.735345,unacc
1.81483,0.789769,-1.822558,0.607647,1.087806,-0.358297,2.020755,-1.952386,0.36459,1.463392,-0.192049,-0.753095,1.002016,0.325702,-0.234819,unacc
2.127384,0.784517,-1.633555,0.406752,2.118861,-0.129776,1.008805,-0.166966,-1.060685,-1.890007,-0.399586,-0.992894,-0.055062,1.131516,0.637111,unacc
2.911708,-0.326748,0.207281,1.175874,0.007296,0.357644,-0.05278,1.482927,-2.130103,-1.333615,-1.198252,-0.696624,0.03527,0.03756,-0.710207,unacc
-0.068878,-0.417149,0.805676,-1.018974,1.515279,2.380605,-0.284886,-1.89257,-0.275322,0.962485,-0.69441,-0.409207,-1.449657,0.060231,1.924166,acc
2.027163,0.208011,1.391077,-0.854132,-1.049345,0.760142,1.025054,-1.231637,1.331746,0.789533,-1.094814,1.445098,1.891711,-0.300847,-0.708605,acc
1.941294,0.351573,1.520373,-0.794275,0.149861,0.904131,-1.077916,-0.95053,0.766741,-1.753406,-1.810367,1.485499,-0.692999,-1.198951,-0.105001,acc
0.091401,-0.343375,-1.693793,0.379694,-0.682773,2.786382,-0.294533,0.956293,-1.910174,0.575938,-0.464453,0.053215,2.146165,-0.004956,-0.025782,unacc
0.256006,-1.270657,2.222819,-2.244098,-0.818591,-0.662446,-0.179249,1.23485,-0.884111,0.877887,0.586653,-1.358327,-0.370815,-1.718905,0.164687,acc
0.850445,1.399905,-2.201649,-0.631525,0.293063,0.856031,-0.69368,0.035073,1.273534,-1.664786,-1.457073,1.463474,-1.128933,-1.262435,0.18511,unacc
-2.386096,0.233014,-1.12034,1.545521,-0.556,1.221224,-0.510041,-2.398381,-0.076303,0.053894,-0.52972,-0.432759,0.77243,-0.733885,1.413948,unacc
1.550692,-0.024927,-0.924433,-0.300565,-1.20612,1.331475,0.18261,-0.532999,-0.748789,-2.876583,-1.096713,-1.570673,0.107879,1.20998,0.377429,acc
0.257443,1.341022,-0.537206,1.660233,0.581496,-1.441721,0.074482,1.060794,-0.440384,1.294233,1.341907,-1.005821,1.674298,-2.221359,0.252119,unacc
-1.682632,1.095895,1.812381,1.039025,1.162367,1.49194,-0.650775,0.009747,-1.445841,-0.735619,-0.841425,0.353497,-0.863883,-1.949842,-0.560598,unacc
-0.630934,-0.994378,-0.316137,-0.642245,-2.586703,-1.032494,-0.247026,-0.396148,0.665125,0.251132,0.490213,0.227553,-0.870426,1.813864,-2.492312,unacc
1.898349,0.621081,1.376968,-0.555213,-1.274206,1.185624,0.847355,-0.855204,-0.895422,1.72438,-0.672475,-0.058212,1.431451,-0.926824,-1.748271,acc
-0.942203,-0.166303,0.588622,2.065427,1.191546,-0.575628,-0.785394,1.739122,0.490397,-0.182171,-1.111909,1.0479,1.302237,2.215014,0.956784,unacc
-1.223853,2.307336,-1.720305,0.861585,-1.231274,-0.126163,-0.714613,-0.334411,-1.249668,0.920923,-0.177915,0.453851,0.427956,-2.272672,0.418789,unacc
-1.424695,0.761387,2.13951,0.629294,0.943422,1.110514,1.836363,0.297119,1.548701,-1.164604,-1.076615,1.329998,0.278279,-0.310728,-0.845312,unacc
1.547313,1.54307,-1.014517,0.448952,1.062529,-0.579372,0.199795,1.090667,-0.121561,2.375953,-0.872712,-0.59614,-0.423012,0.872911,-2.067828,unacc
