@relation 'AT: winequality-binary-training-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute '0.509density-0.438alcohol+0.424residual sugar+0.404total sulfur dioxide+0.298free sulfur dioxide+0.212chlorides+0.172fixed acidity+0.149citric acid-0.14pH+0.042sulphates+0.005volatile acidity' numeric
@attribute '0.582fixed acidity-0.579pH+0.36 citric acid-0.291free sulfur dioxide-0.247total sulfur dioxide-0.209sulphates-0.063volatile acidity+0.05 alcohol-0.019density-0.017residual sugar-0.002chlorides' numeric
@attribute '-0.599volatile acidity+0.483citric acid+0.441sulphates+0.282free sulfur dioxide-0.201residual sugar+0.145pH-0.14chlorides+0.123total sulfur dioxide-0.113density+0.113fixed acidity+0.109alcohol' numeric
@attribute '-0.661chlorides-0.505sulphates+0.318free sulfur dioxide-0.283volatile acidity+0.267residual sugar-0.151citric acid+0.129alcohol-0.107pH+0.051total sulfur dioxide-0.051fixed acidity+0.013density' numeric
@attribute '0.625volatile acidity+0.379total sulfur dioxide+0.368alcohol+0.363free sulfur dioxide+0.206fixed acidity-0.204density+0.184sulphates-0.181chlorides-0.179pH-0.097residual sugar+0.081citric acid' numeric
@attribute '-0.563sulphates+0.54 chlorides+0.364free sulfur dioxide-0.289residual sugar-0.265density-0.183fixed acidity+0.163citric acid+0.152total sulfur dioxide-0.113volatile acidity-0.097pH+0.021alcohol' numeric
@attribute '0.703citric acid+0.439pH+0.291volatile acidity-0.277sulphates+0.209residual sugar-0.186free sulfur dioxide-0.182fixed acidity-0.118chlorides+0.113density+0.104alcohol-0.055total sulfur dioxide' numeric
@attribute '0.608fixed acidity+0.533pH-0.373residual sugar-0.272sulphates+0.223total sulfur dioxide-0.18citric acid-0.174alcohol-0.09chlorides+0.082density-0.075free sulfur dioxide+0.008volatile acidity' numeric
@attribute '0.629alcohol+0.448residual sugar+0.389chlorides+0.302fixed acidity+0.253pH-0.176citric acid-0.156total sulfur dioxide-0.141volatile acidity+0.121free sulfur dioxide+0.08 density-0sulphates' numeric
@attribute quality {'not good',good}

@data
-3.631428,-2.254497,-2.256989,1.098133,0.445296,-0.039092,-0.170224,0.173126,-0.130699,good
0.480418,0.522297,0.719502,-0.574902,-0.817976,-0.421922,-0.278157,0.813545,0.406805,good
1.436656,-0.864477,0.262694,1.901003,-0.912703,0.532787,0.589157,-0.721003,0.921035,'not good'
-0.994403,0.190457,0.985063,-2.771036,-0.563646,1.818217,0.338921,-0.996227,1.484259,good
-0.667763,-2.979216,0.483686,-1.551432,-0.79353,-1.239672,1.227253,1.905528,-0.336559,'not good'
2.883504,0.840323,0.512848,0.607494,0.160494,0.37443,0.830947,-0.56154,-0.187925,good
-0.865363,1.018375,0.800996,0.324074,-0.005274,0.097133,-0.703318,0.26649,-0.010535,good
2.789476,-1.454955,-0.181805,1.773953,0.482848,0.923938,-0.257975,-0.170155,0.617365,'not good'
1.105621,-1.986613,-0.797266,-0.757,1.73347,1.074129,-0.368091,0.221109,-0.509656,'not good'
-0.106955,-0.670219,-1.150071,-0.649805,-0.835903,-0.142546,-0.57486,-0.711216,-1.07398,'not good'
-1.827799,2.476781,-0.046044,1.125481,1.316538,0.31598,-0.996823,1.354438,0.482032,good
-1.983683,1.173495,0.31861,0.832378,-0.306026,0.329478,0.167273,0.246722,-0.236711,good
-1.227229,1.086647,-0.487267,1.539169,0.714146,0.225414,-0.266328,-0.875182,0.498668,good
2.129392,-1.017724,0.041305,0.868681,-0.593902,0.037943,0.759177,1.162568,0.887399,'not good'
1.190949,0.701794,-1.650053,-1.460096,-0.066353,0.912928,-1.915292,-0.446541,-0.043466,'not good'
-0.999161,-0.968329,-0.891122,0.502921,0.997597,0.457409,0.015835,-0.081131,-0.121993,good
-1.505371,0.144533,0.708838,-0.182026,-1.309056,-0.771039,-0.199795,0.103341,-0.914806,good
-0.602652,0.096033,0.383017,1.044495,-0.315899,1.169893,-0.351308,0.384082,-0.831814,'not good'
4.511674,1.535511,0.538531,-0.861152,1.397721,-1.151899,0.443081,-0.172732,-0.748233,'not good'
1.409509,1.100566,0.384517,-1.773049,0.65412,-1.161934,1.214765,-0.333039,-0.402391,good
0.89815,0.561259,-0.363467,-0.862879,-1.039502,1.797591,1.063116,-0.657539,-1.065215,good
-2.27597,0.226482,0.664365,-0.523059,-1.653402,-0.241126,0.049499,-0.718551,-0.417084,good
-0.85813,-0.33646,-1.895088,-0.891408,-1.403674,-0.740478,-0.939125,-0.094217,-0.691364,'not good'
0.163962,0.046904,0.196352,1.323284,-1.649429,0.556564,-0.52413,0.091613,0.390189,good
0.46173,-0.610071,0.692319,-0.155997,0.584227,1.481204,0.531684,0.011379,-1.514113,'not good'
-0.232571,0.309387,0.753682,-0.633245,0.906545,0.24791,-0.665006,0.915559,0.211915,good
2.82858,-1.753359,-0.067441,0.582097,0.216118,-1.474856,0.134365,0.249942,0.308794,good
-0.623741,-0.889417,1.026897,0.07334,-1.207873,-0.643897,0.098344,-0.308545,-0.267853,good
-1.797571,2.231611,0.048733,0.037242,0.779626,0.390097,-0.827422,0.150581,0.597809,good
2.159469,-0.097386,-1.791277,-0.232857,0.260564,-1.184678,0.060663,0.418462,0.615857,'not good'
0.321168,-0.317413,-0.206293,0.393304,-1.488722,0.291736,-0.28012,0.072931,-0.782356,good
-1.881234,0.169223,0.581375,0.156726,0.837132,0.337182,0.370875,0.344484,0.339558,good
-1.312992,2.371991,1.549455,-0.04229,0.831516,-0.007217,-1.658806,-0.606725,0.342121,good
-1.350403,2.133057,0.28617,1.615464,0.432953,0.734194,-1.545988,0.333302,-0.21578,good
-2.252556,0.528779,-1.10558,0.340038,0.285997,0.671155,0.151934,-1.000895,-1.08263,good
-0.302843,-1.895728,-1.134618,0.942098,-1.837208,0.029361,0.341221,-0.363975,1.080311,good
-2.219419,-0.405844,1.89718,-0.102358,0.670586,-0.462551,-0.668339,-0.758352,0.300873,good
1.41936,-1.072952,-0.561229,-0.182905,-0.119416,-1.943122,-0.297759,-1.003401,1.079143,good
-0.163232,0.329474,-0.51619,-1.487744,-0.141302,0.631631,-0.988377,0.187154,-0.258725,'not good'
-2.146284,-0.393043,1.11319,0.111326,0.082354,-0.449481,-0.218744,-0.336236,0.216614,good
-2.865021,0.994144,-0.452387,0.66899,1.125555,0.818666,-0.522508,-0.800218,0.278778,good
1.582595,0.338753,0.010601,0.066895,0.186125,-0.981213,0.143557,-0.412734,0.878774,'not good'
2.575006,-0.671506,-0.973923,1.458142,-1.785864,-0.624241,0.586241,0.337286,0.584804,'not good'
2.266184,1.52575,-0.887007,0.834151,-1.703752,-0.662486,-1.039818,-0.675637,-0.009127,good
3.036847,3.876778,2.045996,-0.81816,1.229887,-1.514901,-0.972166,1.200823,0.164658,good
0.534238,0.013958,-0.735629,1.317034,0.235491,-0.155922,0.322076,-0.416488,0.393714,good
-0.314907,-0.058173,-1.298757,-0.454995,-0.31325,-0.574613,-0.912661,-0.714348,-1.334652,'not good'
-0.067705,3.885648,-0.20333,-0.816696,1.099388,-0.670961,-0.251823,1.490854,-0.121537,'not good'
-1.028494,-0.750983,0.158038,-1.128106,-0.343521,-0.041566,0.680966,0.570723,-0.366993,good
0.354318,-1.826266,-0.734752,0.980295,0.304115,0.847567,0.380666,-0.293897,1.532748,good
0.45551,1.710841,1.153392,-2.100563,-0.733808,-2.725879,-0.866236,-0.54615,0.110027,good
-2.736327,0.152974,-0.812651,0.28746,-0.630376,0.508632,0.274646,-0.507446,-0.430104,'not good'
2.373301,0.906029,-1.668816,0.378402,-1.220476,-0.941665,0.401576,0.512878,0.710251,good
-0.734396,2.316754,-0.270563,-1.618688,-1.57881,0.135331,0.47684,0.216365,-0.450587,'not good'
-1.866784,1.841492,1.643919,-0.992154,0.710423,-1.16214,-0.505145,-0.765633,0.322006,good
0.266921,1.712913,0.659611,-1.568213,0.343414,0.897293,1.779404,-0.278798,-1.805888,'not good'
-1.350812,-0.679998,-0.547829,0.050526,-0.403411,-0.335553,0.794486,-1.015424,-0.114998,good
0.926998,-0.711164,-1.193644,-5.57012,-0.968294,3.039222,-1.516,-0.749307,0.63506,'not good'
2.676288,-1.336886,0.113681,0.591415,0.271034,-0.896432,0.99281,-0.913929,0.048334,good
0.173342,0.224116,-0.933488,-1.503241,-0.242351,0.403118,-0.154057,0.791814,-0.812292,'not good'
-1.421962,0.742627,0.109082,-0.577923,-0.256988,0.36188,-0.400276,0.279349,0.139679,good
1.617726,1.009993,-0.414181,-4.554022,-0.327065,2.872928,0.228496,-0.311295,0.332209,good
-1.636485,-0.564895,0.065637,0.822366,0.230778,1.418473,0.079899,-0.445552,0.068336,good
-2.663912,-2.168214,-2.251548,-1.033279,2.744436,-1.862097,-0.691446,-1.414323,1.669885,good
0.667545,-0.569127,0.633722,0.144965,0.764259,0.150923,0.100975,-1.747577,0.159658,good
-0.810652,1.216692,-2.653822,0.019574,1.54525,-0.226265,0.025218,1.124848,-1.175163,'not good'
0.289798,-1.37678,0.125212,1.368232,0.954332,1.620366,-2.096436,0.62565,-0.571187,'not good'
2.9717,-0.137669,0.38286,-0.422221,0.620457,-1.346467,0.248125,0.110237,-0.041065,'not good'
-0.300745,1.200421,0.87935,-0.917849,2.320675,-1.107784,-1.558991,-0.591993,0.285118,good
-2.052719,-0.801121,0.663194,-0.19285,0.728141,-0.745421,0.677965,-0.370461,0.685884,good
1.442473,-0.771179,0.21894,0.747147,-0.686562,0.075371,0.183067,-0.24687,-0.241584,'not good'
-2.714244,0.852586,0.846681,0.679513,-0.664374,0.458336,-0.052804,0.317974,0.564533,good
-0.446532,-1.746926,0.185451,1.091474,0.47297,0.29276,1.324174,-1.082394,0.392297,good
-0.869364,0.034375,-0.166825,-0.328695,-0.0431,-1.18652,0.107563,0.96488,0.608861,good
1.842713,0.093052,-0.66818,-0.046933,-0.76769,2.28353,1.155759,-2.782466,3.633122,'not good'
-0.207042,1.827265,-0.756882,-1.061279,0.321037,0.38321,0.727225,0.195559,-1.829282,'not good'
1.843958,2.292105,-0.122599,0.560236,-1.920589,-0.542358,2.027138,-0.803272,-0.129153,good
-0.518431,-1.552104,-1.42408,0.53224,-1.350688,0.301059,0.139989,0.001682,0.541563,good
-0.702211,-0.264462,-2.624385,-1.118246,0.09176,0.291806,-0.034233,0.414099,-1.124814,good
2.231147,0.745504,0.194638,-0.073175,-0.853268,-0.347012,1.518353,-1.180511,-0.140126,'not good'
0.283997,0.485684,0.633126,-2.012165,0.227155,-2.684498,1.273359,0.288782,-0.169337,good
-0.153091,0.191645,-1.19079,1.006249,1.011858,0.275413,0.290287,-0.318336,0.417567,good
0.835377,0.233604,-3.403375,-3.733196,-0.662934,3.003937,-0.272676,-0.903653,0.371118,'not good'
3.241137,0.428059,0.64345,0.255572,1.487746,0.449903,1.37653,-0.371713,-1.164162,'not good'
0.818919,-0.460169,-1.841106,-1.101651,0.98814,0.761568,0.309424,0.659368,-0.898367,'not good'
-0.46626,0.878371,-1.882956,-0.582458,-0.423031,-0.552773,-0.466979,1.189808,-0.671061,'not good'
3.220004,1.215614,-0.559794,-1.027254,0.892242,0.79113,-0.184639,-0.820748,-0.03269,'not good'
0.552382,-0.451814,-0.311027,-1.805471,0.755278,-1.285582,-0.528037,-0.509186,0.241921,'not good'
-1.294556,0.784778,-1.837237,0.990883,1.003969,-0.215375,0.450467,-1.360211,0.721606,good
0.961692,0.400613,-0.453576,-0.538223,0.120382,0.471305,0.740998,0.022026,-0.764967,'not good'
-0.509401,-1.791076,-0.8452,0.434547,-1.105603,-0.012847,-0.643243,-0.679978,-0.495555,good
-1.145204,-0.03121,0.882024,-1.35113,0.093153,-2.291025,-1.567682,-1.326983,0.507535,good
0.279575,-0.987872,-1.163763,0.091433,-0.527523,-0.591715,-0.862211,0.215023,-0.235063,'not good'
3.021812,0.885808,0.016606,0.208931,1.354651,-0.641596,0.693284,0.195412,0.14071,'not good'
-1.682854,0.230894,-0.788462,0.02522,1.201063,0.063214,-0.412747,-0.977713,0.356806,good
1.831773,2.285555,-0.428158,1.20298,-0.374601,-0.378877,-0.108976,1.704939,0.604775,'not good'
1.573466,-1.305639,-1.102166,1.000688,-1.892425,-0.740569,-0.12863,-0.957081,0.175793,good
-0.227711,-0.959132,-0.391826,0.551987,0.25176,1.06282,-1.1442,0.022218,-0.428646,good
-0.493976,0.497238,0.077342,1.492512,0.258341,0.259297,-0.415567,0.404179,0.793503,good
-1.230839,1.349536,1.389856,-1.056686,1.603191,-0.607541,0.187797,-0.715475,0.624745,good
-0.374261,-0.613606,0.759227,0.198352,-1.810149,-0.011866,0.113722,0.962587,0.148386,good
-0.685441,-0.111853,-2.134464,-0.775628,-1.225915,0.07805,-0.59302,0.826704,-1.3792,'not good'
-0.783872,-2.782465,0.183478,0.164971,0.635747,0.035007,-1.140431,0.387314,-0.363539,good
3.191153,-0.049697,1.696367,0.17648,1.193313,0.019796,0.284603,-1.108656,-0.825235,'not good'
-0.141368,0.408493,-1.499727,0.142004,-0.198357,-0.002876,-0.455219,-0.614462,-0.018675,'not good'
-0.444736,-0.93799,0.16496,0.214244,-2.25685,0.114863,0.150371,-0.09966,-0.598413,'not good'
-1.445506,-0.531676,-1.188852,-0.362828,-0.439793,1.059015,0.204981,0.238228,-0.546706,'not good'
-0.411783,-0.360379,0.214173,-0.799769,-0.147213,2.02742,-0.087069,-0.832353,-0.534715,good
-1.045059,0.230623,-0.363721,0.528592,-0.90314,0.483163,-0.232455,-0.411364,0.235417,good
2.185489,-0.826939,0.069953,0.930592,0.255139,0.1102,-0.412345,-0.426365,0.379708,good
-3.070432,-1.227162,1.197765,0.36102,-0.589488,-0.390142,1.096933,-0.963797,-0.589326,good
0.07927,0.016739,1.131174,0.180034,0.170591,0.728656,-0.847628,-0.613056,0.333132,good
2.759478,-0.229855,-0.243122,-0.901947,0.807957,-1.321283,0.652081,-0.025269,0.115566,good
-1.506477,1.718525,-0.004985,-0.631154,-0.068395,-0.697781,-1.069242,-0.046165,-0.384766,'not good'
-0.021342,-0.987894,0.054579,-0.034639,-0.747884,-1.422681,-0.122198,0.20952,0.200766,good
-1.59467,2.143821,0.809675,-1.366169,-0.756392,-2.006903,-1.662767,-0.262864,-0.380627,'not good'
2.814148,1.009254,-0.812711,1.095663,-1.431155,-0.634003,-0.744851,-0.786751,0.316332,good
0.102433,1.691444,0.61969,-0.1003,0.4067,0.535746,0.441725,1.198568,-0.801999,good
-0.45306,1.033593,-0.413482,-0.439554,-0.382897,0.074609,-0.659509,1.141692,-0.360189,'not good'
-1.247099,-0.588856,1.050406,-0.685702,0.060144,-0.560605,-0.498718,-0.404189,-0.552539,good
-2.684862,0.999967,-0.244996,0.666088,-0.830838,0.406731,-0.375236,0.028962,0.077511,'not good'
-1.462512,1.559887,-0.112723,-0.365259,1.371995,-0.677753,-0.443539,-1.36603,0.36814,good
-2.200101,-0.35091,0.757496,0.152191,0.898132,-0.588429,-0.125914,-0.596908,0.606583,good
-0.998468,0.284561,0.624264,0.519134,-0.05926,1.229417,-1.110835,-0.313408,-0.028432,good
-0.737375,0.731418,1.210956,-1.094576,-0.283696,-0.696451,0.057733,0.333761,-0.266132,good
1.466757,0.283107,-0.26071,0.040945,-0.420769,-0.16607,-0.577622,0.515001,-0.449156,good
-1.145377,-0.238382,0.464521,0.336784,-0.46384,0.288452,-0.398498,1.28624,0.262994,good
1.568353,-1.353391,-0.529651,1.264225,-1.589492,0.496915,0.175588,0.033147,0.021068,good
-0.241205,-0.469216,0.910161,-0.190534,0.383034,-1.720052,-1.05675,-0.347816,-0.245425,good
-0.867211,2.083821,-0.616008,0.497272,-0.025199,-0.455994,0.629689,-0.025483,0.683699,good
0.655614,0.967417,0.598276,-0.022325,-0.586521,-0.094607,-0.50497,-1.50742,0.332733,good
-1.330123,-0.092214,0.021242,-0.62869,0.260196,-0.81969,-0.233435,0.717665,-0.329725,good
-0.327687,-0.619762,1.137642,-0.380064,-0.376979,0.049312,-0.272415,1.72025,0.188364,good
-0.632194,2.279461,-1.125825,0.904814,-0.599321,-0.582328,-0.426901,0.040361,0.737049,good
2.549274,1.183501,0.763683,0.50388,0.47723,0.091141,1.554953,0.146535,-0.705413,good
-0.617803,-0.890099,1.025424,0.071584,-1.212866,-0.644179,0.096931,-0.306188,-0.276394,good
-1.060665,-0.267271,0.321054,-0.879843,-0.748508,-0.775101,-0.153469,1.260561,-0.140938,good
0.960021,0.174173,0.17282,0.041798,-0.351324,0.991562,-1.496308,0.1211,-1.107839,good
2.152635,-2.380145,0.122861,0.154868,-1.509532,0.404165,1.105576,1.143088,0.934472,good
-2.178036,1.095702,-0.060415,1.171454,-0.181114,1.3468,0.35645,-0.753371,-0.649409,good
-0.047527,-2.047075,-1.952141,-0.183508,-0.561328,-2.251492,-0.7116,-0.71145,0.106536,good
-2.606866,-0.360676,-0.138682,0.676579,0.078539,0.360312,0.674031,-0.705484,0.127258,good
-1.308998,-0.594576,0.913273,-0.956833,-0.531359,-0.647761,-0.311528,0.116385,0.079768,good
-1.251392,2.610003,1.719053,0.163059,0.241818,-0.413687,-1.344409,0.920937,0.754389,good
-1.340414,-0.265842,0.072577,0.027271,-0.646256,0.20327,-0.414737,-0.111784,-0.648251,good
-1.522107,0.365823,0.735107,1.328698,1.085387,1.196494,-0.307137,0.221745,0.607033,good
0.179385,1.175535,-0.033418,-0.283405,-0.527767,-0.265723,0.562233,1.008283,0.517138,good
-0.697354,0.485028,-0.449651,1.083971,-2.309273,-0.101366,0.70184,0.503992,0.085877,good
-3.110735,0.183387,-0.278338,0.567058,0.834355,0.799493,-0.07732,-0.663027,0.470537,good
1.90532,0.629354,-1.166012,0.774317,-1.778104,-0.777202,-0.382645,-1.011637,0.286984,good
-1.767127,-0.115037,-0.396022,-0.169811,-0.527417,-0.177187,0.104177,0.020304,-0.10599,good
-0.770517,1.036999,0.240468,0.360534,0.045462,0.925223,-1.093053,-0.319326,-0.610789,good
3.059149,0.586292,0.031693,0.455725,-0.148642,0.209412,-0.408019,-0.631232,-0.093716,good
-1.214323,0.288562,0.56222,0.581476,0.785224,0.66555,0.252064,1.01885,0.113649,good
-0.928466,-0.344086,-1.010266,0.364469,1.988124,0.672471,0.054753,0.155629,0.422331,good
1.235756,-0.248155,0.465562,1.117292,0.371231,-0.25138,-1.269835,-1.055671,0.396687,good
-2.257262,-0.536187,0.685039,-0.035089,1.016545,0.211146,0.522938,-1.229624,0.808434,good
-1.243163,-0.768178,0.322298,-1.095115,-0.023244,-1.074685,0.100308,0.551047,-0.36747,good
-2.114758,-0.934449,0.302275,0.348357,0.953947,1.016,0.39891,-0.087178,0.50696,good
-1.04049,1.080158,-0.389665,-0.448022,-0.289735,-0.145709,0.3007,0.564094,-1.228492,good
-2.090584,0.961617,-0.623892,0.683695,-0.39129,-0.015454,-0.205406,-0.115539,0.088482,good
1.712146,-1.93952,1.078295,-0.972709,0.751969,-0.512159,0.502567,1.369183,0.361055,good
0.412433,1.046342,-1.326158,0.859701,-0.280406,-0.449597,0.642186,0.410324,0.409426,good
1.898762,-0.697745,0.905185,0.158666,-0.205215,0.785289,0.449581,0.069704,-0.640296,good
-0.937141,-1.671509,0.280437,-0.437352,-0.921775,2.394795,0.510866,-0.782073,-0.549697,good
-0.90348,0.72569,0.13193,0.620356,-1.075054,0.049799,0.034786,0.563719,-0.27267,good
2.88185,-0.194418,0.032316,1.087913,-1.479014,-0.336843,1.759355,-0.225771,0.101494,good
-2.642014,0.002213,0.314517,1.303117,0.123263,0.775928,0.700318,-0.428167,1.23625,good
1.518838,-1.679378,-0.127288,0.410814,0.765784,1.06001,-0.101153,-0.229757,-0.711864,'not good'
-0.34414,1.62375,-3.726799,-0.059447,0.091066,-0.9385,0.169579,0.964115,-0.183433,'not good'
3.015041,-1.007551,-0.319205,1.23619,0.356396,0.962646,-0.01003,-0.537052,-0.733726,'not good'
-1.917394,0.080999,1.621033,-0.397278,0.170918,-0.311648,-1.029956,-0.617197,0.333255,'not good'
-0.931238,-1.462748,-0.533588,0.514019,1.014243,1.447119,-0.17278,-0.212555,-0.476243,'not good'
3.568429,1.393287,-0.407848,-0.69792,0.862978,1.299277,-0.464324,-0.811392,0.054884,'not good'
2.348378,2.349661,0.757011,0.553547,-0.890519,0.56201,1.619703,-0.419932,-0.895795,'not good'
-1.736576,1.035995,0.780738,-0.046647,1.121317,-1.494799,-0.901266,-0.25964,-0.431178,'not good'
3.163507,0.565174,0.765336,0.73996,0.319194,0.340347,0.654417,-0.14543,-0.143569,'not good'
-1.024944,-0.301273,0.099955,-0.6006,-1.441663,-0.813389,-0.505988,1.295967,0.006941,'not good'
-0.348962,-0.001655,-1.335645,0.040061,-0.659099,-0.080531,-1.318474,-0.294989,-1.553475,'not good'
-0.648655,2.642916,0.35811,0.368106,-0.179154,0.923539,-0.617726,0.935409,-0.155957,'not good'
-1.432135,-3.333022,1.23719,-0.637512,-1.239929,-0.401019,0.600798,1.451444,0.458394,'not good'
-0.893091,-1.273605,1.71496,1.254604,-0.025,1.344393,0.008637,0.115185,-0.200283,'not good'
0.514272,2.23623,-0.967666,0.145763,1.580174,-1.124285,-0.121613,1.924266,0.073994,'not good'
0.618119,-1.10471,-0.276488,0.109254,-0.174176,0.040325,-0.253993,-0.332293,-0.293556,'not good'
-1.322379,-1.791002,-0.072061,-0.197009,0.913242,0.062743,0.111855,-0.124184,-0.242005,good
1.73049,0.989722,0.171543,-0.472743,-0.559558,-0.205804,1.790872,-1.35748,-0.535193,good
-1.177856,0.998347,0.547115,-0.058001,0.769475,0.696386,0.194465,-0.374428,-0.675845,good
-1.620944,-1.89381,-0.93253,0.721683,-0.014965,0.364815,1.011262,-0.537591,0.04609,good
-1.395836,1.905279,0.973037,-0.378851,-0.281623,-0.601072,-0.335783,0.447628,0.167235,good
1.177933,0.041597,0.664444,0.070719,0.658581,-0.697143,-1.098752,0.557472,0.096375,good
0.90733,0.597673,-0.680459,-2.439825,-1.867701,1.297313,-1.805155,-0.601277,0.937723,good
-1.466125,0.050325,0.670203,0.099421,-0.274923,-0.202662,-0.347282,0.941885,0.08326,good
-1.287068,-0.225897,1.019475,-0.501172,0.116749,-0.75526,-0.709375,0.267865,0.186483,good
2.67847,0.704207,-0.645088,0.794988,-0.630321,-0.232393,-0.152975,-0.256585,0.047345,good
0.190977,-1.036605,-0.621749,-0.300741,0.613473,0.601991,-1.019541,0.284771,-1.002593,'not good'
-1.19782,0.916585,0.960233,-0.101737,-0.469755,0.01392,-0.083988,0.12703,-0.48544,'not good'
0.203997,0.029898,-0.612223,-0.165919,-1.863127,0.419705,0.042591,1.191491,-0.388292,good
-2.503716,1.679241,1.02459,0.039201,0.309739,-0.739511,0.067267,-0.589297,-0.043092,good
-2.131618,0.797609,0.946564,0.087586,0.371651,-0.164162,-1.311846,-1.488689,-0.200243,good
2.459842,0.876085,0.446484,-0.114548,0.395635,0.324259,2.200192,-0.219308,-1.028743,'not good'
-1.753816,-0.749595,1.780202,-0.202423,-0.184194,-0.606383,-0.259151,0.087105,-0.07932,good
-2.075384,-1.093652,0.513917,-0.963473,0.633932,-1.603078,0.088408,-0.343624,0.703614,good
-1.498949,0.346089,-0.039658,-1.747955,1.164962,-2.860587,-1.447197,-1.387086,-0.273436,'not good'
-0.931987,-2.385503,-0.930678,-0.522982,-0.54016,-0.974823,-0.434539,-0.37506,-0.215913,good
0.028675,3.028689,-4.033188,-0.720623,2.308728,-0.956466,-0.087045,1.151542,-0.364702,good
2.867047,1.250059,-0.220522,0.480631,-0.570243,-1.104038,-0.433194,1.205535,0.388485,good
-1.790615,0.13089,1.60503,-0.897619,0.372194,-0.961532,-1.229682,-1.131311,-0.19478,good
-0.357578,0.408934,0.730931,-0.34585,0.422721,-0.573709,-0.293788,-0.00409,0.072933,good
2.947702,-1.004306,0.437442,1.2986,-1.00209,0.751438,0.652819,1.285698,1.069415,good
1.64795,-0.774395,-1.895046,-3.582379,-0.075347,2.819056,-1.087104,-0.212847,1.243953,'not good'
-2.212207,1.208901,-0.909814,0.602926,0.086572,0.094614,0.602205,0.75053,-0.163853,good
1.464356,-2.104853,-0.410344,0.382754,-1.02466,0.325304,0.671266,0.276248,0.241518,'not good'
-1.934609,-0.273413,-0.244037,0.413727,-2.315472,0.035304,0.620218,-0.370784,-0.312748,good
-2.101951,0.96307,-0.54802,0.058906,2.344974,0.688078,0.39373,-0.439986,0.64227,good
-0.744256,0.123321,0.761307,-0.116051,0.825702,0.414849,-0.502161,0.283187,-0.71729,good
-3.026081,-0.193678,-0.245631,0.104865,0.704833,-0.483786,2.625671,-0.935592,1.064012,good
-3.078463,0.072346,-0.260461,0.715188,0.93999,0.787417,-0.505099,-0.954471,0.211048,good
1.453512,-0.051429,0.436897,0.157048,0.501893,0.293342,0.025375,-0.206304,-0.529383,'not good'
2.024602,0.276169,-1.368942,-0.297081,-0.65404,-1.382742,0.164692,-0.972862,-0.078795,'not good'
1.014965,0.760966,-0.155117,0.593053,0.628625,-0.512869,-0.12706,0.623153,0.194823,'not good'
-2.774897,-1.419831,0.100474,0.010689,-0.358444,-0.139824,0.579814,-0.202224,0.613538,good
-0.918719,1.35822,0.668796,-0.400667,-0.907932,0.267667,0.15527,0.345321,-0.670177,good
0.154632,-1.448262,0.822919,0.852675,0.331268,-0.333369,-0.949566,-0.180131,0.295495,good
1.824085,2.744573,-0.21758,0.636238,-0.063721,-0.407383,0.951225,1.30531,0.729133,'not good'
-1.208776,0.773906,0.565009,-0.076837,-0.029215,0.757957,-0.92165,-0.678337,-0.369062,good
-0.467342,0.123627,1.177102,0.704467,1.295968,0.51459,-1.462618,-0.422386,-0.126611,good
-2.366664,0.191325,1.024212,0.463814,-0.069253,0.450959,0.065553,-0.861935,0.055671,good
-0.782645,-1.560438,0.24047,-1.094952,-0.766668,1.83185,0.637498,-0.764636,-0.614851,good
-0.67279,3.025343,-0.581925,0.411609,-1.595686,-0.206389,-1.368717,2.204986,0.132588,'not good'
-2.549883,-0.146314,-0.498149,-0.332054,0.961827,0.153003,0.072169,-0.037135,0.730363,good
1.336451,-0.652913,-0.322835,0.302549,0.347945,-0.179251,-1.168565,0.495036,-0.113043,'not good'
3.035619,0.246413,0.681754,-0.066246,1.140458,0.375363,1.596665,-0.209697,-0.828408,'not good'
1.576426,2.128192,-3.099766,-2.463619,4.798782,-0.673227,1.257321,2.676954,-0.617935,'not good'
1.50663,0.257707,0.797402,0.49727,0.632826,-0.200881,-1.307344,0.71925,0.348392,'not good'
-0.073616,-1.713311,1.574542,-1.684567,0.444391,-0.222415,0.454892,-1.277803,-1.000936,'not good'
3.251436,-0.319197,0.473217,1.460461,0.714059,0.569782,-1.003434,0.545135,1.1653,good
-1.273435,0.738363,-0.315707,-0.274218,0.844913,-0.233242,-0.119855,0.441577,-0.230896,good
2.945876,-1.251527,-0.433061,-0.314598,0.696934,0.03033,0.78273,0.210793,-0.416369,good
-0.026665,-0.021163,0.763393,0.401961,1.797649,0.50759,0.109458,1.215142,0.983384,good
-1.327099,-0.199291,0.400726,0.806681,-0.49115,1.009949,1.381664,0.342744,0.153539,good
-1.46753,0.643653,0.441049,-0.238291,-0.507185,-0.01323,-0.562953,0.790362,0.045961,good
-0.223643,1.11061,0.471692,-0.923282,-0.467511,-0.608423,-0.308927,1.189222,-0.308274,good
-1.063502,0.762054,0.409358,1.51791,0.621428,1.206912,0.308876,-0.259354,0.6514,good
2.904321,0.23528,-0.875267,0.081675,-0.076931,-0.139218,-0.855542,-0.20138,0.60115,'not good'
0.14158,0.247216,2.254836,-2.55693,0.308541,-2.018512,-0.720521,-2.378951,-0.567028,good
